0.5110887316588912,0.0,0.0,0.04999999999999993
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5010098141043305,0.0,0.0,0.09999999999999992
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5010098141043305,0.0,0.0,0.09999999999999992
0.49321784348979286,-0.05,0.0,-5.551115123125783e-17
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5010098141043305,0.0,0.0,0.09999999999999992
0.49321784348979286,-0.05,0.0,-5.551115123125783e-17
0.49284995870244824,0.05000000000000002,0.0,0.04999999999999993
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5010098141043305,0.0,0.0,0.09999999999999992
0.49321784348979286,-0.05,0.0,-5.551115123125783e-17
0.49284995870244824,0.05000000000000002,0.0,0.04999999999999993
0.4926721649033719,-0.05,0.0,0.09999999999999992
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5010098141043305,0.0,0.0,0.09999999999999992
0.49321784348979286,-0.05,0.0,-5.551115123125783e-17
0.49284995870244824,0.05000000000000002,0.0,0.04999999999999993
0.4926721649033719,-0.05,0.0,0.09999999999999992
0.490619287306238,-0.1,0.0,0.04999999999999993
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5010098141043305,0.0,0.0,0.09999999999999992
0.49321784348979286,-0.05,0.0,-5.551115123125783e-17
0.49284995870244824,0.05000000000000002,0.0,0.04999999999999993
0.4926721649033719,-0.05,0.0,0.09999999999999992
0.490619287306238,-0.1,0.0,0.04999999999999993
0.4886478989660607,0.0,-0.05,0.04999999999999993
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
0.5010098141043305,0.0,0.0,0.09999999999999992
0.49321784348979286,-0.05,0.0,-5.551115123125783e-17
0.49284995870244824,0.05000000000000002,0.0,0.04999999999999993
0.4926721649033719,-0.05,0.0,0.09999999999999992
0.490619287306238,-0.1,0.0,0.04999999999999993
0.4886478989660607,0.0,-0.05,0.04999999999999993
0.47667577915468207,0.0,0.0,-5.551115123125783e-17
0.5110887316588912,0.0,0.0,0.04999999999999993
0.5097334470086269,-0.05,0.0,0.04999999999999993
0.5010630733849036,0.1,0.0,-0.10000000000000003
