0.35428233385359914,-2.1999999999999997,-0.5999999999999999,0.25000000000000006,-0.35000000000000003
0.35428233385359914,-2.1999999999999997,-0.5999999999999999,0.25000000000000006,-0.35000000000000003
0.3507797618209752,-2.0999999999999996,-0.5499999999999998,0.20000000000000004,-0.35000000000000003
0.35428233385359914,-2.1999999999999997,-0.5999999999999999,0.25000000000000006,-0.35000000000000003
0.3507797618209752,-2.0999999999999996,-0.5499999999999998,0.20000000000000004,-0.35000000000000003
0.34961410847428437,-2.1999999999999997,-0.6499999999999999,0.25000000000000006,-0.4
0.35428233385359914,-2.1999999999999997,-0.5999999999999999,0.25000000000000006,-0.35000000000000003
0.3507797618209752,-2.0999999999999996,-0.5499999999999998,0.20000000000000004,-0.35000000000000003
0.34961410847428437,-2.1999999999999997,-0.6499999999999999,0.25000000000000006,-0.4
0.3493305229603765,-2.3,-0.5499999999999998,0.1,-0.30000000000000004
0.35428233385359914,-2.1999999999999997,-0.5999999999999999,0.25000000000000006,-0.35000000000000003
0.3507797618209752,-2.0999999999999996,-0.5499999999999998,0.20000000000000004,-0.35000000000000003
0.34961410847428437,-2.1999999999999997,-0.6499999999999999,0.25000000000000006,-0.4
0.3493305229603765,-2.3,-0.5499999999999998,0.1,-0.30000000000000004
0.34848463925570555,-2.3,-0.7,0.15000000000000002,-0.25000000000000006
0.35428233385359914,-2.1999999999999997,-0.5999999999999999,0.25000000000000006,-0.35000000000000003
0.3507797618209752,-2.0999999999999996,-0.5499999999999998,0.20000000000000004,-0.35000000000000003
0.34961410847428437,-2.1999999999999997,-0.6499999999999999,0.25000000000000006,-0.4
0.3493305229603765,-2.3,-0.5499999999999998,0.1,-0.30000000000000004
0.34848463925570555,-2.3,-0.7,0.15000000000000002,-0.25000000000000006
0.3467757482071156,-2.0999999999999996,-0.6499999999999999,0.1,-0.25000000000000006
0.35428233385359914,-2.1999999999999997,-0.5999999999999999,0.25000000000000006,-0.35000000000000003
0.3507797618209752,-2.0999999999999996,-0.5499999999999998,0.20000000000000004,-0.35000000000000003
0.34961410847428437,-2.1999999999999997,-0.6499999999999999,0.25000000000000006,-0.4
0.3493305229603765,-2.3,-0.5499999999999998,0.1,-0.30000000000000004
