2010234.7055550239,2010236.7055550239,0.000099490870119457117520200
2279437.21387141,2279437.21387141,0
2252307.1195725747,2252308.1195725747,0.000044398918393943193372600
2361698.423216163,2361698.423216163,0
1860558.2007074137,1860558.2007074137,0
2689765.855570792,2689766.855570792,0.000037177957253375540089300
1744875.1497252102,1744875.1497252102,0
1914638.7627833295,1914638.7627833295,0
2172781.1255306895,2172781.1255306895,0
2022191.6022882988,2022192.6022882988,0.000049451298228536136173100
1920778.1346919287,1920778.1346919287,0
2127840.8644528924,2127840.8644528924,0
2160644.8482974614,2160644.8482974614,0
1719421.7007811517,1719421.7007811517,0
2030035.6994898014,2030035.6994898014,0
2113068.510872341,2113068.510872341,0
2475775.3357982617,2475775.3357982617,0
2484812.354875422,2484812.354875422,0
2314453.710980655,2314455.710980655,0.000086413480231262942275400
2378766.5553335976,2378766.5553335976,0
2250567.914315139,2250569.914315139,0.000088866458429387667071600
2035543.3388953842,2035543.3388953842,0
2129586.6520784367,2129588.6520784367,0.000093914938753397869855300
2055542.7626450984,2055542.7626450984,0
1860745.2785806383,1860745.2785806383,0
1815362.5486902595,1815362.5486902595,0
1871305.2429184355,1871305.2429184355,0
1843867.0315861907,1843867.0315861907,0
2246395.5962394285,2246395.5962394285,0
2321832.87728077,2321833.87728077,0.000043069421997812206876700
1861026.5370146963,1861027.5370146963,0.000053733785097127990697400
2280614.7449282357,2280615.7449282357,0.000043847826653925589090500
2115202.4637114606,2115202.4637114606,0
2137106.3642968168,2137106.3642968168,0
2043019.818168649,2043019.818168649,0
2076139.254286832,2076139.254286832,0
1913163.4699109662,1913163.4699109662,0
2120389.301857084,2120389.301857084,0
1593475.2969822688,1593475.2969822688,0
2381946.703065572,2381946.703065572,0
1823049.8226200824,1823049.8226200824,0
2296710.726233967,2296711.726233967,0.000043540529008620543219200
2075042.3040570752,2075043.3040570752,0.000048191788574373780654600
2102671.2457147646,2102672.2457147646,0.000047558552105470406834800
2265636.4661964043,2265637.4661964043,0.000044137707656110423953600
1853695.1698350841,1853695.1698350841,0
1858430.4503108147,1858430.4503108147,0
1920415.1580931374,1920416.1580931374,0.000052072073883906586342600
2104137.957599517,2104137.957599517,0
2202895.737283509,2202895.737283509,0
1735664.5527001503,1735664.5527001503,0
2178061.2781549967,2178063.2781549967,0.000091824781059152304956500
2387500.0536547806,2387500.0536547806,0
2245580.78134369,2245580.78134369,0
2261164.7720040106,2261165.7720040106,0.000044224994674480374527700
2149983.7780321985,2149985.7780321985,0.000093023957689137858975800
2080454.6366426554,2080455.6366426554,0.000048066416944988297079100
1957559.9547432365,1957560.9547432365,0.000051084003714775880639900
1822800.175885985,1822800.175885985,0
2210652.545352448,2210652.545352448,0
2263758.5728494935,2263758.5728494935,0
2266910.02820175,2266911.02820175,0.000044112910859248366965900
2247060.9851571117,2247062.9851571117,0.000089005149980838750208400
2231995.745553576,2231995.745553576,0
1891883.4820157501,1891883.4820157501,0
2162072.46729451,2162073.46729451,0.000046251918708873853839800
2360378.63143166,2360378.63143166,0
1821549.5961265767,1821549.5961265767,0
1862646.1028257336,1862646.1028257336,0
1910406.7488603701,1910407.7488603701,0.000052344873707996363267000
2124889.4850075347,2124889.4850075347,0
1903513.770499123,1903513.770499123,0
1858893.762452899,1858893.762452899,0
2292643.968170196,2292643.968170196,0
1823094.2868511854,1823095.2868511854,0.000054851798242820531554300
2016671.35297377,2016671.35297377,0
1697461.4515475633,1697461.4515475633,0
1665616.0513550192,1665616.0513550192,0
2324762.5719900387,2324762.5719900387,0
2295819.649683727,2295821.649683727,0.000087114856790929584267900
2111143.6792154526,2111143.6792154526,0
2357889.0649747686,2357889.0649747686,0
2134567.596902403,2134567.596902403,0
2380669.0789139615,2380669.0789139615,0
2372027.812927355,2372028.812927355,0.000042158021695617684150700
2169141.55440144,2169141.55440144,0
2144527.156877957,2144527.156877957,0
2431302.9025578815,2431302.9025578815,0
2263640.298661922,2263640.298661922,0
2374551.840566417,2374551.840566417,0
2219758.3579039373,2219759.3579039373,0.000045049948632439215142900
1797417.2338004431,1797417.2338004431,0
1643523.8446500935,1643523.8446500935,0
1940364.3908359855,1940365.3908359855,0.000051536711595143247427900
2127519.121249443,2127519.121249443,0
2013150.973390687,2013150.973390687,0
2122310.599458164,2122311.599458164,0.000047118456660175222606000
1948487.4176693677,1948487.4176693677,0
2227773.75360565,2227773.75360565,0
2322530.9026888,2322530.9026888,0
2394161.8921054006,2394161.8921054006,0
2091731.1644929848,2091731.1644929848,0
1888768.7850613394,1888769.7850613394,0.000052944542916486421313300
2064102.7389042184,2064102.7389042184,0
1984721.9682715773,1984721.9682715773,0
1950884.9029355114,1950885.9029355114,0.000051258790228746573036100
2124468.4873659466,2124468.4873659466,0
2464099.6865383787,2464099.6865383787,0
2147939.6404708135,2147939.6404708135,0
1927633.3413715174,1927633.3413715174,0
2402233.4440733865,2402233.4440733865,0
1972423.3463266438,1972423.3463266438,0
2040299.03439658,2040299.03439658,0
2151906.074218582,2151907.074218582,0.000046470429726498557831400
2213085.0734127956,2213086.0734127956,0.000045185791184154585107200
1783036.8339690268,1783036.8339690268,0
2313550.006149275,2313550.006149275,0
1805361.6331339804,1805361.6331339804,0
2167785.8829766717,2167785.8829766717,0
2343436.485246453,2343436.485246453,0
1988066.7810577704,1988067.7810577704,0.000050300121179427394542300
2423348.468904145,2423348.468904145,0
1865712.219911417,1865712.219911417,0
2426489.214026999,2426489.214026999,0
1415990.2816103564,1415991.2816103564,0.000070621953624055586191300
2088742.1987014487,2088744.1987014487,0.000095751404900201713555800
2356904.128805649,2356904.128805649,0
1916386.7460939237,1916387.7460939237,0.000052181533922536801816000
2138423.2128138957,2138424.2128138957,0.000046763428025275030927200
2227664.460240834,2227664.460240834,0
2270088.8507230533,2270088.8507230533,0
2011495.5957763137,2011495.5957763137,0
1865466.9385528446,1865466.9385528446,0
2115443.791049672,2115444.791049672,0.000047271404904774396365400
1762754.3867773388,1762754.3867773388,0
1966110.0511662331,1966111.0511662331,0.000050861852794396336898700
2327346.4101425344,2327346.4101425344,0
2174894.4018226936,2174894.4018226936,0
2529996.36301356,2529997.36301356,0.000039525748519609248439200
2438613.996580344,2438614.996580344,0.000041006899878467639685600
2405807.4837962557,2405807.4837962557,0
2260064.287887078,2260064.287887078,0
1910198.9857955207,1910198.9857955207,0
1781293.204112479,1781293.204112479,0
2211381.0284801554,2211381.0284801554,0
2272399.644476911,2272399.644476911,0
1915316.4402450786,1915316.4402450786,0
2154275.8132461826,2154275.8132461826,0
1814773.9090694794,1814773.9090694794,0
1887356.694162275,1887356.694162275,0
2112403.6414571623,2112403.6414571623,0
2392223.602027405,2392223.602027405,0
2472633.8447096543,2472633.8447096543,0
2213850.801068165,2213850.801068165,0
1992835.2216550177,1992835.2216550177,0
2267127.1657670215,2267127.1657670215,0
2051122.3324752275,2051122.3324752275,0
2239653.6185115734,2239653.6185115734,0
1803592.7168275127,1803592.7168275127,0
1935287.8141795748,1935287.8141795748,0
2266173.826708167,2266175.826708167,0.000088254483236406905584700
1720267.1582756555,1720268.1582756555,0.000058130505787390035182000
1981331.4478601303,1981332.4478601303,0.000050471111286302753464600
2223332.1480334345,2223333.1480334345,0.000044977535222729212058400
2240390.654184393,2240390.654184393,0
1907089.405958926,1907089.405958926,0
2024328.3382583554,2024328.3382583554,0
2063440.3067887612,2063441.3067887612,0.000048462754008922835061000
2278245.963544817,2278245.963544817,0
1927799.0387805472,1927799.0387805472,0
1833579.3663215274,1833579.3663215274,0
1875782.886997704,1875782.886997704,0
1707126.8904425337,1707126.8904425337,0
1876936.5024569272,1876936.5024569272,0
1985384.3175121653,1985384.3175121653,0
1807391.2420262329,1807391.2420262329,0
2247256.2980009024,2247257.2980009024,0.000044498707196396449581400
1999149.0257416065,1999149.0257416065,0
2308004.5804138486,2308004.5804138486,0
2204875.726921292,2204875.726921292,0
1948637.420513306,1948638.420513306,0.000051317910118783517188600
2088799.669375564,2088801.669375564,0.000095748770421717359768100
2213719.631447545,2213719.631447545,0
1793015.0612530124,1793015.0612530124,0
2170697.498983027,2170698.498983027,0.000046068141713366352836500
1566063.7476952444,1566064.7476952444,0.000063854361067465291458200
1932419.2534436553,1932419.2534436553,0
2072128.0539518613,2072128.0539518613,0
2001597.316833556,2001597.316833556,0
2027623.4006082297,2027623.4006082297,0
2000574.3462364983,2000574.3462364983,0
2108207.065384384,2108207.065384384,0
2194382.7600530405,2194384.7600530405,0.000091141802442508159741400
2043289.4976686083,2043290.4976686083,0.000048940691034775013362900
1972633.1892405301,1972633.1892405301,0
1986050.2696222465,1986051.2696222465,0.000050351192781751863311800
2280840.2534119324,2280840.2534119324,0
2140878.7127242098,2140878.7127242098,0
2167433.6644223756,2167434.6644223756,0.000046137513521849884546200
2588456.934205677,2588456.934205677,0
2068395.1381179416,2068397.1381179416,0.000096693323395636331453900
1909773.1270363973,1909773.1270363973,0
2037147.5877509923,2037148.5877509923,0.000049088245054645177907500
1942047.0997749565,1942047.0997749565,0
1655178.146318024,1655178.146318024,0
2359409.238146098,2359410.238146098,0.000042383490910875149531200
1938764.0257461295,1938764.0257461295,0
2119893.655888835,2119893.655888835,0
2408505.2555833524,2408505.2555833524,0
2114116.677999685,2114116.677999685,0
1787596.0461034847,1787596.0461034847,0
2434294.5321610025,2434294.5321610025,0
2532459.868573008,2532459.868573008,0
1783684.450238509,1783685.450238509,0.000056063728080731034274500
2483785.5847213813,2483788.5847213813,0.000120783372705519790280900
2123337.0717731244,2123337.0717731244,0
2197310.4929026533,2197310.4929026533,0
1890655.4775895826,1890655.4775895826,0
1788615.126666489,1788615.126666489,0
2376975.297842514,2376975.297842514,0
2128077.349757834,2128077.349757834,0
2260271.620384075,2260273.620384075,0.000088484940569229076806200
2199305.670860012,2199305.670860012,0
2171811.3711489313,2171812.3711489313,0.000046044514421663615698300
2328047.2213784857,2328047.2213784857,0
2430598.8338920968,2430599.8338920968,0.000041142124568483755111400
1971460.3115175215,1971461.3115175215,0.000050723821025352273370700
2257083.1768886456,2257083.1768886456,0
2316750.6134567456,2316750.6134567456,0
2061047.5961310046,2061047.5961310046,0
1416191.9931487925,1416191.9931487925,0
2520788.0305731297,2520788.0305731297,0
2184108.503554488,2184109.503554488,0.000045785271124239844386700
1956078.9523802698,1956079.9523802698,0.000051122680850031246654600
2044175.4808174905,2044175.4808174905,0
2373797.510254193,2373798.510254193,0.000042126592334866722062400
1974085.60589253,1974085.60589253,0
1609616.526230896,1609617.526230896,0.000062126598708676046227100
2083792.4345194604,2083793.4345194604,0.000047989424639148772862800
2101408.819123662,2101408.819123662,0
1798115.0940124313,1798116.0940124313,0.000055613792650421211763300
1811421.3431322728,1811422.3431322728,0.000055205267608850208359500
2034209.167360699,2034209.167360699,0
1966833.3325205615,1966833.3325205615,0
2121975.9278801857,2121975.9278801857,0
2065314.298848954,2065314.298848954,0
2365126.7879737373,2365126.7879737373,0
1717805.6961071054,1717805.6961071054,0
2021674.1292066644,2021674.1292066644,0
